ChannelName,ProductId,DateSold,SPV
Iemas,16,2017-10-16 14:19:00.000,973.7900
AutoPedigree,58,2017-10-16 14:23:50.000,879.6900
AutoPedigree,7,2017-10-16 14:38:08.000,1102.3800
AutoPedigree,58,2017-10-16 14:51:27.000,745.0400
AutoPedigree,7,2017-10-16 14:58:19.000,1372.0000
Iemas,6,2017-10-17 07:37:49.000,1889.1600
AutoPedigree,7,2017-10-17 07:58:28.000,1459.7900
AutoPedigree,18,2017-10-17 08:38:34.000,472.5000
Iemas,18,2017-10-17 09:10:43.000,538.7800
AutoPedigree,58,2017-10-17 09:37:07.000,1536.6000
Iemas,58,2017-10-17 09:41:50.000,104.4120
Iemas,58,2017-10-17 09:41:50.000,137.7778
Iemas,58,2017-10-17 09:41:50.000,154.0260
Iemas,58,2017-10-17 09:41:50.000,217.2384
Iemas,58,2017-10-17 09:41:50.000,236.5300
Iemas,58,2017-10-17 09:41:50.000,319.2200
Iemas,58,2017-10-17 10:00:03.000,797.4000
Iemas,58,2017-10-17 10:52:13.000,610.1100
AutoPedigree,15,2017-10-17 11:13:15.000,744.9900
BOWER,18,2017-10-17 12:42:54.000,704.4600
AutoPedigree,15,2017-10-17 13:24:52.000,552.9500
Iemas,15,2017-10-17 14:57:02.000,20.4199
Iemas,15,2017-10-17 14:57:02.000,290.0201
Iemas,15,2017-10-17 14:57:02.000,418.9300
Iemas,15,2017-10-17 14:57:02.000,600.8100
AutoPedigree,17,2017-10-17 15:00:45.000,642.9700
AutoPedigree,15,2017-10-17 15:35:20.000,913.7900
AutoPedigree,15,2017-10-17 15:48:16.000,835.3500
AutoPedigree,15,2017-10-17 15:48:16.000,835.3500
AutoPedigree,7,2017-10-18 06:47:39.000,1059.5800
Iemas,58,2017-10-18 07:35:44.000,264.5500
Iemas,58,2017-10-18 07:35:44.000,943.0600
AutoPedigree,58,2017-10-18 07:36:41.000,1757.1500
AutoPedigree,17,2017-10-18 08:06:40.000,507.2500
AutoPedigree,17,2017-10-18 08:49:50.000,831.8400
AutoPedigree,7,2017-10-18 08:52:29.000,683.4500
AutoPedigree,58,2017-10-18 08:59:55.000,2093.4600
AutoPedigree,58,2017-10-18 09:17:51.000,1202.7100
Iemas,15,2017-10-18 09:52:34.000,20.0000
Iemas,15,2017-10-18 09:52:34.000,151.8200
Iemas,15,2017-10-18 09:52:34.000,291.5200
Iemas,15,2017-10-18 09:52:34.000,375.0000
Iemas,15,2017-10-18 09:52:34.000,379.3100
Iemas,15,2017-10-18 09:52:34.000,462.9100
Iemas,15,2017-10-18 09:52:34.000,504.5000
Iemas,15,2017-10-18 09:52:34.000,651.9900
AutoPedigree,7,2017-10-18 09:54:32.000,671.3100
AutoPedigree,7,2017-10-18 10:07:15.000,1901.9200
BOWER,18,2017-10-18 10:24:34.000,364.0600
AutoPedigree,18,2017-10-18 10:40:17.000,688.1000
AutoPedigree,15,2017-10-18 11:00:30.000,962.7200
BOWER,18,2017-10-18 11:25:04.000,596.9400
AutoPedigree,7,2017-10-18 11:36:39.000,2007.4300
Iemas,10,2017-10-18 11:45:27.000,965.9900
Iemas,10,2017-10-18 12:23:58.000,776.1000
Iemas,58,2017-10-18 13:18:03.000,1507.3700
AutoPedigree,17,2017-10-18 13:22:00.000,552.5000
Iemas,15,2017-10-18 13:30:01.000,321.3400
AutoPedigree,17,2017-10-18 14:43:42.000,737.0100
AutoPedigree,17,2017-10-19 06:18:33.000,613.3500
AutoPedigree,7,2017-10-19 07:49:15.000,1640.7000
Iemas,6,2017-10-19 08:02:44.000,1153.2800
Iemas,6,2017-10-19 08:02:44.000,1461.6700
BOWER,18,2017-10-19 08:32:48.000,529.5600
BOWER,58,2017-10-19 08:49:28.000,592.9800
AutoPedigree,7,2017-10-19 09:27:42.000,1536.0100
Iemas,58,2017-10-19 10:30:31.000,1412.5300
AutoPedigree,18,2017-10-19 12:00:45.000,657.7500
AutoPedigree,18,2017-10-19 12:09:17.000,583.9200
BOWER,18,2017-10-19 12:28:46.000,973.2400
Iemas,6,2017-10-19 13:37:35.000,3063.9000
AutoPedigree,7,2017-10-19 14:25:58.000,585.7200
AutoPedigree,17,2017-10-19 14:52:16.000,446.5000
BOWER,18,2017-10-19 15:01:35.000,835.1500
Iemas,37,2017-10-20 06:07:12.000,615.9400
BOWER,16,2017-10-20 07:16:00.000,1029.5100
BOWER,16,2017-10-20 07:16:00.000,1029.5100
BOWER,17,2017-10-20 07:59:25.000,1168.2000
Iemas,58,2017-10-20 07:59:46.000,861.3700
AutoPedigree,58,2017-10-20 08:02:19.000,1550.6600
AutoPedigree,15,2017-10-20 09:03:28.000,661.3400
AutoPedigree,17,2017-10-20 09:49:25.000,725.6300
Uhuru,58,2017-10-20 10:02:23.000,1112.6300
Iemas,6,2017-10-20 11:14:32.000,1852.9700
AutoPedigree,7,2017-10-20 12:24:18.000,984.9200
AutoPedigree,7,2017-10-20 13:05:06.000,1165.2600
AutoPedigree,7,2017-10-20 13:40:11.000,985.6800
AutoPedigree,58,2017-10-20 13:58:10.000,935.3700
AutoPedigree,7,2017-10-20 14:08:57.000,1022.3800
AutoPedigree,7,2017-10-20 14:28:28.000,760.7100
AutoPedigree,7,2017-10-20 14:48:11.000,781.4700
Uhuru,58,2017-10-21 09:03:04.000,905.0500
Iemas,37,2017-10-23 06:34:28.000,1475.2600
BOWER,18,2017-10-23 07:43:07.000,1062.8600
AutoPedigree,17,2017-10-23 08:47:07.000,678.0900
AutoPedigree,58,2017-10-23 09:10:27.000,1203.0600
AutoPedigree,15,2017-10-23 09:24:43.000,998.7200
AutoPedigree,58,2017-10-23 09:33:05.000,912.2500
AutoPedigree,7,2017-10-23 09:55:51.000,848.7300
AutoPedigree,7,2017-10-23 11:12:50.000,1315.8100
BOWER,18,2017-10-23 11:34:00.000,523.4600
AutoPedigree,7,2017-10-23 11:53:07.000,1686.4200
AutoPedigree,7,2017-10-23 12:06:38.000,2117.7100
AutoPedigree,6,2017-10-23 12:38:22.000,958.7000
AutoPedigree,7,2017-10-23 12:50:07.000,1778.3100
AutoPedigree,18,2017-10-23 13:04:41.000,417.0000
AutoPedigree,7,2017-10-23 14:11:03.000,894.4300
AutoPedigree,7,2017-10-23 14:18:31.000,679.7600
AutoPedigree,7,2017-10-23 14:18:31.000,922.2000
Iemas,6,2017-10-24 07:18:36.000,670.3100
Iemas,6,2017-10-24 07:18:36.000,670.3200
AutoPedigree,7,2017-10-24 08:25:43.000,1487.3900
AutoPedigree,7,2017-10-24 08:35:34.000,1920.7500
AutoPedigree,15,2017-10-24 09:59:08.000,825.1600
AutoPedigree,7,2017-10-24 10:31:26.000,862.1300
Iemas,10,2017-10-24 10:43:44.000,308.6300
AutoPedigree,7,2017-10-24 10:49:35.000,1113.3100
Iemas,37,2017-10-24 10:57:59.000,479.0700
Iemas,37,2017-10-24 10:57:59.000,541.7400
Iemas,58,2017-10-24 11:03:49.000,118.5200
Iemas,58,2017-10-24 11:03:49.000,300.3651
Iemas,37,2017-10-24 11:04:49.000,590.5600
Iemas,37,2017-10-24 11:05:41.000,683.1300
Iemas,37,2017-10-24 11:06:38.000,51.5679
Iemas,37,2017-10-24 11:06:38.000,203.1171
Iemas,37,2017-10-24 11:06:38.000,387.2700
AutoPedigree,7,2017-10-24 11:27:26.000,1174.5700
Iemas,10,2017-10-24 11:38:52.000,360.1000
AutoPedigree,7,2017-10-24 13:03:27.000,1377.2700
AutoPedigree,15,2017-10-24 13:39:52.000,586.2000
AutoPedigree,58,2017-10-24 14:00:07.000,1080.6075
AutoPedigree,58,2017-10-24 14:00:07.000,1481.3500
AutoPedigree,58,2017-10-24 14:00:07.000,1080.6075
AutoPedigree,58,2017-10-24 14:00:07.000,1481.3500
AutoPedigree,7,2017-10-24 14:51:37.000,2649.8300
AutoPedigree,7,2017-10-24 15:13:45.000,1184.4100
AutoPedigree,15,2017-10-24 15:22:16.000,971.7100
AutoPedigree,7,2017-10-25 07:10:00.000,1326.3000
AutoPedigree,7,2017-10-25 07:10:00.000,1352.5500
BOWER,18,2017-10-25 07:11:40.000,601.3200
BOWER,18,2017-10-25 07:11:40.000,808.1700
AutoPedigree,7,2017-10-25 07:50:14.000,1661.4700
AutoPedigree,58,2017-10-25 08:00:30.000,1711.1600
AutoPedigree,15,2017-10-25 08:21:12.000,748.6700
AutoPedigree,58,2017-10-25 10:07:20.000,2017.4800
BOWER,18,2017-10-25 12:04:23.000,595.7000
Iemas,15,2017-10-25 12:15:03.000,990.9300
AutoPedigree,17,2017-10-25 12:53:31.000,717.2200
AutoPedigree,7,2017-10-25 13:09:45.000,1784.9900
AutoPedigree,15,2017-10-25 13:47:42.000,1215.2900
Iemas,15,2017-10-25 14:03:54.000,1126.5500
AutoPedigree,17,2017-10-25 14:20:37.000,647.2500
AutoPedigree,17,2017-10-25 14:33:28.000,511.3600
AutoPedigree,15,2017-10-25 15:52:53.000,1216.1200
Uhuru,58,2017-10-26 06:41:31.000,714.2000
Iemas,58,2017-10-26 06:53:29.000,1432.4900
Iemas,58,2017-10-26 08:14:22.000,1470.8500
Constellation Financial Services (Pty) Ltd,15,2017-10-26 09:06:39.000,1121.8800
Constellation Financial Services (Pty) Ltd,6,2017-10-26 09:40:55.000,720.2200
Iemas,10,2017-10-26 09:58:07.000,1663.7900
Iemas,10,2017-10-26 09:58:07.000,3903.4700
AutoPedigree,15,2017-10-26 10:10:02.000,604.8600
Iemas,16,2017-10-26 10:33:29.000,796.8500
AutoPedigree,7,2017-10-26 10:40:57.000,889.8600
AutoPedigree,17,2017-10-26 11:27:46.000,622.6500
BOWER,18,2017-10-26 11:54:14.000,680.0600
AutoPedigree,15,2017-10-26 13:21:33.000,450.1200
AutoPedigree,15,2017-10-26 13:51:02.000,844.9000
Iemas,15,2017-10-26 13:55:27.000,123.2606
Iemas,15,2017-10-26 13:55:27.000,125.6894
Iemas,15,2017-10-26 13:55:27.000,904.6800
AutoPedigree,7,2017-10-26 14:10:52.000,1059.4900
AutoPedigree,7,2017-10-26 15:19:26.000,1693.6500
Iemas,37,2017-10-26 16:21:18.000,976.7900
AutoPedigree,17,2017-10-27 07:02:10.000,592.5000
Iemas,6,2017-10-27 07:17:26.000,1251.9800
Iemas,16,2017-10-27 07:26:15.000,1031.1800
Iemas,16,2017-10-27 07:26:15.000,1031.1800
Iemas,37,2017-10-27 08:16:56.000,969.0000
Iemas,58,2017-10-27 09:03:16.000,743.0900
Iemas,58,2017-10-27 09:03:16.000,1478.7300
AutoPedigree,18,2017-10-27 09:04:23.000,521.7500
Constellation Financial Services (Pty) Ltd,18,2017-10-27 09:14:01.000,740.8300
Iemas,58,2017-10-27 09:47:04.000,890.8500
BOWER,18,2017-10-27 11:38:25.000,718.3000
AutoPedigree,7,2017-10-27 12:37:34.000,499.3500
AutoPedigree,7,2017-10-27 13:20:12.000,1382.7400
AutoPedigree,7,2017-10-27 14:11:30.000,588.5000
AutoPedigree,7,2017-10-27 14:11:30.000,886.7800
AutoPedigree,17,2017-10-27 14:23:47.000,795.7000
AutoPedigree,15,2017-10-27 14:27:40.000,689.4400
AutoPedigree,15,2017-10-28 07:46:29.000,630.7700
AutoPedigree,7,2017-10-28 08:26:43.000,858.4800
AutoPedigree,7,2017-10-28 09:09:49.000,1047.9200
AutoPedigree,15,2017-10-28 09:26:02.000,779.1500
AutoPedigree,7,2017-10-28 09:48:11.000,1213.5400
Iemas,15,2017-10-30 07:36:39.000,296.6000
Iemas,37,2017-10-30 07:51:56.000,482.0900
Constellation Financial Services (Pty) Ltd,6,2017-10-30 08:03:44.000,1788.0500
AutoPedigree,7,2017-10-30 08:30:19.000,812.1500
BOWER,58,2017-10-30 09:39:47.000,1538.6800
Iemas,58,2017-10-30 10:35:34.000,836.4200
AutoPedigree,7,2017-10-30 11:27:38.000,1207.4700
AutoPedigree,58,2017-10-30 12:03:25.000,1007.5500
Iemas,37,2017-10-30 12:15:03.000,755.4000
AutoPedigree,7,2017-10-30 13:29:30.000,1267.4400
AutoPedigree,17,2017-10-30 13:42:59.000,667.1600
Constellation Financial Services (Pty) Ltd,9,2017-10-30 14:04:09.000,891.8800
Constellation Financial Services (Pty) Ltd,9,2017-10-30 15:09:52.000,1061.9500
Constellation Financial Services (Pty) Ltd,9,2017-10-30 15:09:52.000,1061.9900
AutoPedigree,18,2017-10-31 07:00:03.000,645.6800
AutoPedigree,7,2017-10-31 07:27:50.000,737.8700
AutoPedigree,17,2017-10-31 08:25:49.000,1145.1100
AutoPedigree,58,2017-10-31 08:56:41.000,743.7400
AutoPedigree,7,2017-10-31 09:06:46.000,877.4700
AutoPedigree,7,2017-10-31 09:08:12.000,1194.6800
AutoPedigree,17,2017-10-31 09:33:11.000,459.5400
AutoPedigree,18,2017-10-31 09:39:39.000,443.7500
Iemas,15,2017-10-31 09:46:05.000,1650.8500
AutoPedigree,17,2017-10-31 09:55:13.000,635.8000
Iemas,15,2017-10-31 09:56:19.000,841.7800
AutoPedigree,7,2017-10-31 09:58:55.000,642.9900
AutoPedigree,7,2017-10-31 10:05:11.000,1013.8500
AutoPedigree,58,2017-10-31 10:18:07.000,442.3800
AutoPedigree,15,2017-10-31 10:58:20.000,599.1600
AutoPedigree,18,2017-10-31 11:00:16.000,596.2300
Iemas,6,2017-10-31 11:25:17.000,1105.0700
AutoPedigree,7,2017-10-31 11:28:14.000,1152.1500
AutoPedigree,7,2017-10-31 11:53:00.000,886.0100
AutoPedigree,7,2017-10-31 12:01:12.000,1016.3200
AutoPedigree,7,2017-10-31 13:02:18.000,1499.5300
AutoPedigree,18,2017-10-31 13:18:02.000,563.5000
AutoPedigree,7,2017-10-31 13:21:08.000,1680.7100
AutoPedigree,7,2017-10-31 14:05:22.000,744.4100
AutoPedigree,7,2017-10-31 14:10:42.000,1639.1600
AutoPedigree,7,2017-10-31 14:14:33.000,574.5400
AutoPedigree,7,2017-10-31 14:14:33.000,944.3100
AutoPedigree,7,2017-10-31 15:14:10.000,545.6700
AutoPedigree,15,2017-10-31 15:14:43.000,678.7900
AutoPedigree,7,2017-10-31 15:29:34.000,1081.5300
AutoPedigree,7,2017-10-31 15:47:57.000,1803.0300
AutoPedigree,7,2017-10-31 16:00:46.000,865.3600
BOWER,18,2017-11-01 07:05:36.000,609.8300
Constellation Financial Services (Pty) Ltd,58,2017-11-01 07:28:57.000,922.4300
AutoPedigree,18,2017-11-01 07:44:43.000,585.7500
AutoPedigree,58,2017-11-01 08:05:58.000,846.3200
AutoPedigree,17,2017-11-01 08:51:14.000,824.4100
AutoPedigree,7,2017-11-01 09:02:16.000,1344.6400
AutoPedigree,7,2017-11-01 09:10:54.000,1364.7000
Constellation Financial Services (Pty) Ltd,58,2017-11-01 10:05:11.000,1301.9000
AutoPedigree,7,2017-11-01 11:55:39.000,1476.7200
BOWER,18,2017-11-01 12:22:46.000,692.3000
AutoPedigree,7,2017-11-01 14:05:23.000,1360.1500
AutoPedigree,7,2017-11-01 14:14:26.000,1025.0000
Iemas,6,2017-11-01 14:17:04.000,802.0700
Iemas,6,2017-11-01 14:17:04.000,1191.0900
AutoPedigree,7,2017-11-01 14:41:59.000,1305.6700
AutoPedigree,7,2017-11-01 15:32:24.000,1453.4900
AutoPedigree,7,2017-11-02 07:01:19.000,842.1800
Constellation Financial Services (Pty) Ltd,18,2017-11-02 07:57:31.000,916.9100
Iemas,58,2017-11-02 08:59:03.000,1044.4000
Iemas,58,2017-11-02 08:59:03.000,1194.0300
AutoPedigree,15,2017-11-02 09:15:36.000,891.5500
AutoPedigree,7,2017-11-02 09:52:38.000,1252.3000
Constellation Financial Services (Pty) Ltd,58,2017-11-02 12:03:59.000,898.7100
BOWER,18,2017-11-02 12:18:21.000,1813.6500
BOWER,18,2017-11-02 12:26:21.000,50.3725
BOWER,18,2017-11-02 12:26:21.000,77.7287
BOWER,18,2017-11-02 12:26:21.000,141.5565
BOWER,18,2017-11-02 12:26:21.000,342.9225
BOWER,18,2017-11-02 12:26:21.000,718.5800
BOWER,18,2017-11-02 12:26:21.000,1974.2200
AutoPedigree,7,2017-11-02 12:44:55.000,1077.7500
AutoPedigree,7,2017-11-02 13:38:23.000,1278.6500
AutoPedigree,7,2017-11-02 13:44:09.000,1373.9900
Iemas,18,2017-11-02 14:29:45.000,777.7800
AutoPedigree,7,2017-11-02 14:30:52.000,1295.4200
Iemas,10,2017-11-02 15:11:13.000,1482.1400
AutoPedigree,18,2017-11-03 06:41:02.000,586.7500
Iemas,37,2017-11-03 07:03:22.000,1097.9400
AutoPedigree,7,2017-11-03 07:46:06.000,1795.6100
AutoPedigree,7,2017-11-03 08:21:16.000,548.2300
AutoPedigree,18,2017-11-03 08:51:48.000,520.7500
Iemas,58,2017-11-03 09:21:31.000,809.2100
AutoPedigree,7,2017-11-03 09:36:02.000,1285.2100
Iemas,58,2017-11-03 09:53:17.000,574.1000
AutoPedigree,15,2017-11-03 10:10:19.000,722.3500
AutoPedigree,7,2017-11-03 10:41:10.000,1394.7800
AutoPedigree,7,2017-11-03 11:12:11.000,1544.0500
BOWER,16,2017-11-03 11:53:02.000,480.4900
AutoPedigree,15,2017-11-03 12:08:52.000,826.2500
Iemas,6,2017-11-03 12:10:51.000,487.4000
Iemas,37,2017-11-03 12:53:55.000,1135.4300
Iemas,58,2017-11-03 12:58:28.000,2560.9100
Iemas,58,2017-11-03 12:58:28.000,2623.5200
AutoPedigree,7,2017-11-03 13:25:06.000,1458.1200
AutoPedigree,15,2017-11-03 13:29:24.000,628.4000
AutoPedigree,7,2017-11-03 13:32:38.000,939.3800
AutoPedigree,7,2017-11-03 14:00:34.000,863.0200
Iemas,6,2017-11-03 14:12:45.000,1267.3300
Iemas,15,2017-11-03 14:24:32.000,471.3200
Iemas,15,2017-11-03 14:24:32.000,772.6900
AutoPedigree,7,2017-11-04 08:17:49.000,1868.8000
AutoPedigree,6,2017-11-04 09:39:57.000,1085.6500
AutoPedigree,7,2017-11-04 11:05:18.000,1278.9600
AutoPedigree,7,2017-11-06 07:27:48.000,1760.9400
AutoPedigree,7,2017-11-06 07:28:45.000,580.3800
Uhuru,58,2017-11-06 08:04:23.000,866.4700
Uhuru,58,2017-11-06 08:04:23.000,1053.2000
AutoPedigree,58,2017-11-06 09:08:28.000,878.9700
AutoPedigree,15,2017-11-06 09:15:10.000,756.7900
AutoPedigree,7,2017-11-06 09:46:39.000,747.5000
Iemas,37,2017-11-06 10:15:09.000,176.3100
Iemas,37,2017-11-06 10:15:09.000,349.0300
Iemas,37,2017-11-06 10:15:09.000,380.8900
Iemas,37,2017-11-06 10:15:09.000,382.8400
Iemas,37,2017-11-06 10:15:09.000,432.9500
Iemas,37,2017-11-06 10:15:09.000,477.3900
Iemas,37,2017-11-06 10:15:09.000,497.8400
Iemas,37,2017-11-06 10:15:09.000,504.4100
Iemas,37,2017-11-06 10:15:09.000,643.9800
Iemas,37,2017-11-06 10:15:09.000,1316.5800
Iemas,15,2017-11-06 10:15:17.000,971.7000
Iemas,15,2017-11-06 10:15:17.000,996.7000
AutoPedigree,15,2017-11-06 11:50:34.000,815.2300
AutoPedigree,7,2017-11-06 11:51:18.000,831.9300
AutoPedigree,15,2017-11-06 12:02:49.000,794.5800
AutoPedigree,7,2017-11-06 13:26:11.000,1350.0500
AutoPedigree,7,2017-11-06 13:39:48.000,799.0800
AutoPedigree,7,2017-11-06 13:39:48.000,878.0400
Uhuru,58,2017-11-06 13:44:46.000,1004.0600
AutoPedigree,9,2017-11-06 14:20:26.000,954.8200
AutoPedigree,18,2017-11-06 14:45:17.000,555.2500
AutoPedigree,7,2017-11-06 14:47:45.000,1526.0900
AutoPedigree,7,2017-11-06 14:55:13.000,1294.0500
AutoPedigree,7,2017-11-07 06:42:43.000,877.1400
Uhuru,58,2017-11-07 06:57:36.000,664.6400
Constellation Financial Services (Pty) Ltd,6,2017-11-07 07:01:16.000,724.5400
Uhuru,58,2017-11-07 07:04:54.000,1328.0200
Iemas,58,2017-11-07 07:19:01.000,264.3800
Iemas,58,2017-11-07 07:19:01.000,1101.2900
Iemas,58,2017-11-07 07:58:06.000,200.0200
Iemas,58,2017-11-07 07:58:06.000,323.0791
Iemas,58,2017-11-07 07:58:06.000,431.9900
Iemas,58,2017-11-07 08:55:16.000,570.7900
Iemas,58,2017-11-07 08:55:16.000,1375.7200
AutoPedigree,7,2017-11-07 09:00:08.000,612.6500
AutoPedigree,18,2017-11-07 09:10:13.000,653.9900
AutoPedigree,7,2017-11-07 09:46:24.000,1390.1400
Constellation Financial Services (Pty) Ltd,6,2017-11-07 10:29:25.000,984.3500
Constellation Financial Services (Pty) Ltd,6,2017-11-07 10:29:25.000,1223.6200
Iemas,58,2017-11-07 12:14:42.000,988.0900
Iemas,37,2017-11-07 13:44:28.000,942.9400
Iemas,15,2017-11-07 13:50:27.000,419.5700
Iemas,16,2017-11-07 13:51:10.000,1014.3400
Iemas,16,2017-11-07 13:51:10.000,1096.4900
AutoPedigree,7,2017-11-07 14:48:23.000,837.7300
AutoPedigree,7,2017-11-07 14:51:38.000,663.1600
AutoPedigree,7,2017-11-07 14:51:38.000,663.1600
AutoPedigree,7,2017-11-07 14:57:57.000,2120.3100
AutoPedigree,15,2017-11-07 15:02:40.000,562.3600
AutoPedigree,7,2017-11-07 15:10:33.000,982.9100
AutoPedigree,15,2017-11-07 15:22:06.000,652.3975
AutoPedigree,15,2017-11-07 15:22:06.000,1142.9100
AutoPedigree,15,2017-11-07 15:22:06.000,652.3975
AutoPedigree,15,2017-11-07 15:22:06.000,1142.9100
AutoPedigree,18,2017-11-07 15:25:22.000,540.8900
AutoPedigree,7,2017-11-07 15:29:10.000,1600.5400
Iemas,58,2017-11-08 06:40:32.000,1274.2100
BOWER,18,2017-11-08 06:53:13.000,569.0200
AutoPedigree,7,2017-11-08 07:01:18.000,1386.6900
BOWER,17,2017-11-08 07:24:59.000,1226.1800
AutoPedigree,17,2017-11-08 07:34:59.000,533.9500
Constellation Financial Services (Pty) Ltd,9,2017-11-08 07:57:15.000,771.1000
Constellation Financial Services (Pty) Ltd,9,2017-11-08 07:57:15.000,771.1200
Iemas,58,2017-11-08 08:44:24.000,820.5800
Constellation Financial Services (Pty) Ltd,6,2017-11-08 09:25:27.000,1910.8600
Iemas,37,2017-11-08 09:30:44.000,775.8600
AutoPedigree,7,2017-11-08 09:40:56.000,2394.1400
AutoPedigree,6,2017-11-08 10:08:09.000,898.9800
Iemas,58,2017-11-08 10:37:53.000,1883.6900
Iemas,58,2017-11-08 11:11:07.000,965.4800
AutoPedigree,7,2017-11-08 12:27:51.000,603.8800
Iemas,58,2017-11-08 12:59:18.000,1054.6100
AutoPedigree,7,2017-11-08 13:00:30.000,990.7700
AutoPedigree,17,2017-11-08 13:17:49.000,772.0000
AutoPedigree,7,2017-11-08 13:54:23.000,1061.2300
Iemas,58,2017-11-08 14:11:14.000,1228.9300
Iemas,58,2017-11-08 14:11:14.000,1228.9300
Iemas,58,2017-11-08 14:11:14.000,2288.9100
AutoPedigree,7,2017-11-08 14:18:00.000,596.0400
Iemas,6,2017-11-08 14:19:43.000,3337.1000
AutoPedigree,7,2017-11-08 14:38:11.000,2701.3200
Iemas,58,2017-11-08 14:53:11.000,2125.6800
AutoPedigree,7,2017-11-08 14:58:23.000,1175.4000
AutoPedigree,7,2017-11-09 06:40:58.000,1080.0700
JVC Insurance Brokers,6,2017-11-09 07:23:53.000,1977.8300
AutoPedigree,7,2017-11-09 07:48:23.000,1769.3200
BOWER,18,2017-11-09 08:21:36.000,722.0500
AutoPedigree,7,2017-11-09 09:07:14.000,1460.1300
Uhuru,6,2017-11-09 09:11:56.000,1810.4500
BOWER,37,2017-11-09 09:12:34.000,477.2300
AutoPedigree,7,2017-11-09 09:22:25.000,1066.8000
AutoPedigree,7,2017-11-09 09:22:25.000,1121.5300
AutoPedigree,7,2017-11-09 10:05:45.000,963.6700
AutoPedigree,16,2017-11-09 10:29:50.000,538.7600
Iemas,37,2017-11-09 10:39:29.000,282.7200
Iemas,37,2017-11-09 10:39:29.000,300.0100
Iemas,37,2017-11-09 10:39:29.000,561.6300
Iemas,37,2017-11-09 10:39:29.000,586.3800
Iemas,15,2017-11-09 11:15:56.000,662.1400
Iemas,15,2017-11-09 11:20:14.000,516.1500
Iemas,58,2017-11-09 11:38:46.000,1640.9300
Iemas,15,2017-11-09 11:46:48.000,511.8600
Iemas,15,2017-11-09 11:47:37.000,1075.8200
Iemas,15,2017-11-09 11:49:00.000,827.0200
Iemas,15,2017-11-09 11:49:50.000,649.7600
Iemas,6,2017-11-09 11:50:37.000,1948.4100
Iemas,58,2017-11-09 11:52:56.000,527.8800
Iemas,58,2017-11-09 11:52:56.000,734.8400
Iemas,58,2017-11-09 11:53:27.000,1143.9200
Iemas,6,2017-11-09 11:56:41.000,1396.1100
Iemas,6,2017-11-09 11:57:37.000,1668.2200
Iemas,6,2017-11-09 11:57:37.000,1668.2500
Iemas,58,2017-11-09 12:00:03.000,1614.7100
Iemas,6,2017-11-09 12:00:55.000,1391.0900
Iemas,58,2017-11-09 12:01:52.000,1139.4500
Iemas,17,2017-11-09 12:02:57.000,731.8400
Iemas,15,2017-11-09 12:04:39.000,680.7100
Iemas,6,2017-11-09 12:08:18.000,10725.7600
AutoPedigree,7,2017-11-09 12:17:21.000,846.8400
Iemas,58,2017-11-09 12:21:37.000,731.6800
Iemas,58,2017-11-09 12:23:04.000,1462.6800
Iemas,58,2017-11-09 12:23:59.000,1420.3700
Iemas,15,2017-11-09 12:24:57.000,846.5400
Iemas,16,2017-11-09 12:27:16.000,148.8700
Iemas,16,2017-11-09 12:27:16.000,168.1200
Iemas,16,2017-11-09 12:27:16.000,467.5000
Iemas,16,2017-11-09 12:27:16.000,467.5000
Iemas,58,2017-11-09 12:27:25.000,1306.7800
Iemas,15,2017-11-09 12:29:12.000,302.7500
Iemas,37,2017-11-09 12:30:31.000,831.3700
Iemas,37,2017-11-09 12:33:38.000,561.1700
Iemas,15,2017-11-09 12:38:31.000,922.5000
Iemas,6,2017-11-09 12:39:30.000,1431.2000
Iemas,6,2017-11-09 12:40:52.000,1595.3000
Iemas,37,2017-11-09 12:40:54.000,682.0000
Iemas,58,2017-11-09 12:41:46.000,1360.3100
Iemas,58,2017-11-09 12:41:49.000,3336.2900
Iemas,58,2017-11-09 12:42:40.000,142.0540
Iemas,58,2017-11-09 12:42:40.000,211.4960
Iemas,58,2017-11-09 12:42:40.000,384.5700
Iemas,58,2017-11-09 12:42:40.000,926.8400
Iemas,15,2017-11-09 12:43:10.000,1184.1100
Iemas,15,2017-11-09 12:44:38.000,798.4200
Iemas,58,2017-11-09 12:45:59.000,1392.3300
AutoPedigree,7,2017-11-09 12:46:26.000,1482.2600
Iemas,6,2017-11-09 12:47:22.000,1112.3700
Iemas,6,2017-11-09 12:48:50.000,1808.9300
Iemas,6,2017-11-09 12:50:47.000,753.6000
Iemas,15,2017-11-09 12:53:18.000,1086.9800
Iemas,15,2017-11-09 12:54:10.000,622.3000
Iemas,6,2017-11-09 12:55:19.000,1825.3600
Iemas,6,2017-11-09 12:56:33.000,1095.4500
Iemas,58,2017-11-09 12:57:35.000,1129.1500
Iemas,6,2017-11-09 12:58:22.000,1508.0000
Iemas,6,2017-11-09 12:58:22.000,1597.2200
Iemas,6,2017-11-09 12:58:22.000,1597.4300
AutoPedigree,7,2017-11-09 13:03:00.000,1454.4000
AutoPedigree,7,2017-11-09 13:03:00.000,1454.4000
AutoPedigree,7,2017-11-09 13:03:00.000,1638.0600
Iemas,58,2017-11-09 13:12:59.000,181.4894
AutoPedigree,7,2017-11-09 13:47:42.000,1383.5900
AutoPedigree,16,2017-11-09 13:48:09.000,641.8300
Iemas,58,2017-11-09 14:01:20.000,982.6000
